timestamp,building_id,energy,hour,day_of_week,is_weekend,month,sqm,building_type
2017-07-24 21:00:00,Bear_education_Bob,130.1363,21,0,0,7,28360.3,Education
2017-07-24 22:00:00,Bear_education_Bob,100.4385,22,0,0,7,28360.3,Education
2017-07-24 23:00:00,Bear_education_Bob,83.2834,23,0,0,7,28360.3,Education
2017-07-25 00:00:00,Bear_education_Bob,83.3098,0,1,0,7,28360.3,Education
2017-07-25 01:00:00,Bear_education_Bob,82.8801,1,1,0,7,28360.3,Education
2017-07-25 02:00:00,Bear_education_Bob,82.1229,2,1,0,7,28360.3,Education
2017-07-25 03:00:00,Bear_education_Bob,80.8947,3,1,0,7,28360.3,Education
2017-07-25 04:00:00,Bear_education_Bob,82.1073,4,1,0,7,28360.3,Education
2017-07-25 05:00:00,Bear_education_Bob,88.1355,5,1,0,7,28360.3,Education
2017-07-25 06:00:00,Bear_education_Bob,105.106,6,1,0,7,28360.3,Education
2017-07-25 07:00:00,Bear_education_Bob,140.5253,7,1,0,7,28360.3,Education
2017-07-25 08:00:00,Bear_education_Bob,158.9126,8,1,0,7,28360.3,Education
2017-07-25 09:00:00,Bear_education_Bob,178.3369,9,1,0,7,28360.3,Education
2017-07-25 10:00:00,Bear_education_Bob,187.7127,10,1,0,7,28360.3,Education
2017-07-25 11:00:00,Bear_education_Bob,192.2309,11,1,0,7,28360.3,Education
2017-07-25 12:00:00,Bear_education_Bob,192.7219,12,1,0,7,28360.3,Education
2017-07-25 13:00:00,Bear_education_Bob,193.8141,13,1,0,7,28360.3,Education
2017-07-25 14:00:00,Bear_education_Bob,190.2399,14,1,0,7,28360.3,Education
2017-07-25 15:00:00,Bear_education_Bob,185.9871,15,1,0,7,28360.3,Education
2017-07-25 16:00:00,Bear_education_Bob,175.0165,16,1,0,7,28360.3,Education
2017-07-25 17:00:00,Bear_education_Bob,166.1914,17,1,0,7,28360.3,Education
2017-07-25 18:00:00,Bear_education_Bob,153.7364,18,1,0,7,28360.3,Education
2017-07-25 19:00:00,Bear_education_Bob,147.0686,19,1,0,7,28360.3,Education
2017-07-25 20:00:00,Bear_education_Bob,142.1617,20,1,0,7,28360.3,Education
2017-07-25 21:00:00,Bear_education_Bob,131.0733,21,1,0,7,28360.3,Education
2017-07-25 22:00:00,Bear_education_Bob,102.4309,22,1,0,7,28360.3,Education
2017-07-25 23:00:00,Bear_education_Bob,87.1127,23,1,0,7,28360.3,Education
2017-07-26 00:00:00,Bear_education_Bob,89.0977,0,2,0,7,28360.3,Education
2017-07-26 01:00:00,Bear_education_Bob,85.4839,1,2,0,7,28360.3,Education
2017-07-26 02:00:00,Bear_education_Bob,86.0679,2,2,0,7,28360.3,Education
2017-07-26 03:00:00,Bear_education_Bob,87.9801,3,2,0,7,28360.3,Education
2017-07-26 04:00:00,Bear_education_Bob,84.7158,4,2,0,7,28360.3,Education
2017-07-26 05:00:00,Bear_education_Bob,90.6819,5,2,0,7,28360.3,Education
2017-07-26 06:00:00,Bear_education_Bob,114.345,6,2,0,7,28360.3,Education
2017-07-26 07:00:00,Bear_education_Bob,140.7081,7,2,0,7,28360.3,Education
2017-07-26 08:00:00,Bear_education_Bob,160.5377,8,2,0,7,28360.3,Education
2017-07-26 09:00:00,Bear_education_Bob,181.1348,9,2,0,7,28360.3,Education
2017-07-26 10:00:00,Bear_education_Bob,196.7311,10,2,0,7,28360.3,Education
2017-07-26 11:00:00,Bear_education_Bob,198.4846,11,2,0,7,28360.3,Education
2017-07-26 12:00:00,Bear_education_Bob,196.5841,12,2,0,7,28360.3,Education
2017-07-26 13:00:00,Bear_education_Bob,197.9861,13,2,0,7,28360.3,Education
2017-07-26 14:00:00,Bear_education_Bob,201.9964,14,2,0,7,28360.3,Education
2017-07-26 15:00:00,Bear_education_Bob,194.2024,15,2,0,7,28360.3,Education
2017-07-26 16:00:00,Bear_education_Bob,176.5488,16,2,0,7,28360.3,Education
2017-07-26 17:00:00,Bear_education_Bob,167.5071,17,2,0,7,28360.3,Education
2017-07-26 18:00:00,Bear_education_Bob,152.8516,18,2,0,7,28360.3,Education
2017-07-26 19:00:00,Bear_education_Bob,144.162,19,2,0,7,28360.3,Education
2017-07-26 20:00:00,Bear_education_Bob,144.959,20,2,0,7,28360.3,Education
2017-07-26 21:00:00,Bear_education_Bob,131.8957,21,2,0,7,28360.3,Education
2017-07-26 22:00:00,Bear_education_Bob,102.0473,22,2,0,7,28360.3,Education
2017-07-26 23:00:00,Bear_education_Bob,86.9751,23,2,0,7,28360.3,Education
2017-07-27 00:00:00,Bear_education_Bob,84.7989,0,3,0,7,28360.3,Education
2017-07-27 01:00:00,Bear_education_Bob,82.7272,1,3,0,7,28360.3,Education
2017-07-27 02:00:00,Bear_education_Bob,82.5553,2,3,0,7,28360.3,Education
2017-07-27 03:00:00,Bear_education_Bob,80.5201,3,3,0,7,28360.3,Education
2017-07-27 04:00:00,Bear_education_Bob,81.4379,4,3,0,7,28360.3,Education
2017-07-27 05:00:00,Bear_education_Bob,87.9222,5,3,0,7,28360.3,Education
2017-07-27 06:00:00,Bear_education_Bob,108.8661,6,3,0,7,28360.3,Education
2017-07-27 07:00:00,Bear_education_Bob,134.8354,7,3,0,7,28360.3,Education
2017-07-27 08:00:00,Bear_education_Bob,152.5202,8,3,0,7,28360.3,Education
2017-07-27 09:00:00,Bear_education_Bob,179.5196,9,3,0,7,28360.3,Education
2017-07-27 10:00:00,Bear_education_Bob,188.074,10,3,0,7,28360.3,Education
2017-07-27 11:00:00,Bear_education_Bob,189.9777,11,3,0,7,28360.3,Education
2017-07-27 12:00:00,Bear_education_Bob,187.2976,12,3,0,7,28360.3,Education
2017-07-27 13:00:00,Bear_education_Bob,189.9457,13,3,0,7,28360.3,Education
2017-07-27 14:00:00,Bear_education_Bob,190.8949,14,3,0,7,28360.3,Education
2017-07-27 15:00:00,Bear_education_Bob,189.0289,15,3,0,7,28360.3,Education
2017-07-27 16:00:00,Bear_education_Bob,173.6199,16,3,0,7,28360.3,Education
2017-07-27 17:00:00,Bear_education_Bob,159.4737,17,3,0,7,28360.3,Education
2017-07-27 18:00:00,Bear_education_Bob,152.6862,18,3,0,7,28360.3,Education
2017-07-27 19:00:00,Bear_education_Bob,149.0359,19,3,0,7,28360.3,Education
2017-07-27 20:00:00,Bear_education_Bob,140.1464,20,3,0,7,28360.3,Education
2017-07-27 21:00:00,Bear_education_Bob,127.5847,21,3,0,7,28360.3,Education
2017-07-27 22:00:00,Bear_education_Bob,95.5714,22,3,0,7,28360.3,Education
2017-07-27 23:00:00,Bear_education_Bob,85.1836,23,3,0,7,28360.3,Education
2017-07-28 00:00:00,Bear_education_Bob,83.8819,0,4,0,7,28360.3,Education
2017-07-28 01:00:00,Bear_education_Bob,82.5876,1,4,0,7,28360.3,Education
2017-07-28 02:00:00,Bear_education_Bob,80.3359,2,4,0,7,28360.3,Education
2017-07-28 03:00:00,Bear_education_Bob,79.3256,3,4,0,7,28360.3,Education
2017-07-28 04:00:00,Bear_education_Bob,81.4757,4,4,0,7,28360.3,Education
2017-07-28 05:00:00,Bear_education_Bob,86.4092,5,4,0,7,28360.3,Education
2017-07-28 06:00:00,Bear_education_Bob,106.3096,6,4,0,7,28360.3,Education
2017-07-28 07:00:00,Bear_education_Bob,136.3738,7,4,0,7,28360.3,Education
2017-07-28 08:00:00,Bear_education_Bob,149.2604,8,4,0,7,28360.3,Education
2017-07-28 09:00:00,Bear_education_Bob,159.4597,9,4,0,7,28360.3,Education
2017-07-28 10:00:00,Bear_education_Bob,166.1989,10,4,0,7,28360.3,Education
2017-07-28 11:00:00,Bear_education_Bob,168.2561,11,4,0,7,28360.3,Education
2017-07-28 12:00:00,Bear_education_Bob,172.32299999999995,12,4,0,7,28360.3,Education
2017-07-28 13:00:00,Bear_education_Bob,171.2409,13,4,0,7,28360.3,Education
2017-07-28 14:00:00,Bear_education_Bob,175.9389,14,4,0,7,28360.3,Education
2017-07-28 15:00:00,Bear_education_Bob,177.2835,15,4,0,7,28360.3,Education
2017-07-28 16:00:00,Bear_education_Bob,167.0892,16,4,0,7,28360.3,Education
2017-07-28 17:00:00,Bear_education_Bob,154.8383,17,4,0,7,28360.3,Education
2017-07-28 18:00:00,Bear_education_Bob,140.5071,18,4,0,7,28360.3,Education
2017-07-28 19:00:00,Bear_education_Bob,139.506,19,4,0,7,28360.3,Education
2017-07-28 20:00:00,Bear_education_Bob,131.8753,20,4,0,7,28360.3,Education
2017-07-28 21:00:00,Bear_education_Bob,123.8126,21,4,0,7,28360.3,Education
2017-07-28 22:00:00,Bear_education_Bob,92.6446,22,4,0,7,28360.3,Education
2017-07-28 23:00:00,Bear_education_Bob,76.9528,23,4,0,7,28360.3,Education
2017-07-29 00:00:00,Bear_education_Bob,75.0109,0,5,1,7,28360.3,Education
2017-07-29 01:00:00,Bear_education_Bob,74.7276,1,5,1,7,28360.3,Education
2017-07-29 02:00:00,Bear_education_Bob,74.4753,2,5,1,7,28360.3,Education
2017-07-29 03:00:00,Bear_education_Bob,73.1411,3,5,1,7,28360.3,Education
2017-07-29 04:00:00,Bear_education_Bob,75.1172,4,5,1,7,28360.3,Education
2017-07-29 05:00:00,Bear_education_Bob,76.7346,5,5,1,7,28360.3,Education
2017-07-29 06:00:00,Bear_education_Bob,90.1446,6,5,1,7,28360.3,Education
2017-07-29 07:00:00,Bear_education_Bob,89.6226,7,5,1,7,28360.3,Education
2017-07-29 08:00:00,Bear_education_Bob,91.8438,8,5,1,7,28360.3,Education
2017-07-29 09:00:00,Bear_education_Bob,94.8336,9,5,1,7,28360.3,Education
2017-07-29 10:00:00,Bear_education_Bob,101.7648,10,5,1,7,28360.3,Education
2017-07-29 11:00:00,Bear_education_Bob,101.8691,11,5,1,7,28360.3,Education
2017-07-29 12:00:00,Bear_education_Bob,100.4118,12,5,1,7,28360.3,Education
2017-07-29 13:00:00,Bear_education_Bob,98.0586,13,5,1,7,28360.3,Education
2017-07-29 14:00:00,Bear_education_Bob,103.2646,14,5,1,7,28360.3,Education
2017-07-29 15:00:00,Bear_education_Bob,104.4664,15,5,1,7,28360.3,Education
2017-07-29 16:00:00,Bear_education_Bob,104.9532,16,5,1,7,28360.3,Education
2017-07-29 17:00:00,Bear_education_Bob,106.1857,17,5,1,7,28360.3,Education
2017-07-29 18:00:00,Bear_education_Bob,93.8595,18,5,1,7,28360.3,Education
2017-07-29 19:00:00,Bear_education_Bob,79.2616,19,5,1,7,28360.3,Education
2017-07-29 20:00:00,Bear_education_Bob,79.9751,20,5,1,7,28360.3,Education
2017-07-29 21:00:00,Bear_education_Bob,78.8815,21,5,1,7,28360.3,Education
2017-07-29 22:00:00,Bear_education_Bob,78.26899999999998,22,5,1,7,28360.3,Education
2017-07-29 23:00:00,Bear_education_Bob,77.4277,23,5,1,7,28360.3,Education
2017-07-30 00:00:00,Bear_education_Bob,77.1801,0,6,1,7,28360.3,Education
2017-07-30 01:00:00,Bear_education_Bob,78.0854,1,6,1,7,28360.3,Education
2017-07-30 02:00:00,Bear_education_Bob,76.1801,2,6,1,7,28360.3,Education
2017-07-30 03:00:00,Bear_education_Bob,78.6267,3,6,1,7,28360.3,Education
2017-07-30 04:00:00,Bear_education_Bob,77.1732,4,6,1,7,28360.3,Education
2017-07-30 05:00:00,Bear_education_Bob,77.5754,5,6,1,7,28360.3,Education
2017-07-30 06:00:00,Bear_education_Bob,76.4853,6,6,1,7,28360.3,Education
2017-07-30 07:00:00,Bear_education_Bob,76.0765,7,6,1,7,28360.3,Education
2017-07-30 08:00:00,Bear_education_Bob,75.9911,8,6,1,7,28360.3,Education
2017-07-30 09:00:00,Bear_education_Bob,88.0431,9,6,1,7,28360.3,Education
2017-07-30 10:00:00,Bear_education_Bob,91.0049,10,6,1,7,28360.3,Education
2017-07-30 11:00:00,Bear_education_Bob,85.97399999999998,11,6,1,7,28360.3,Education
2017-07-30 12:00:00,Bear_education_Bob,82.5605,12,6,1,7,28360.3,Education
2017-07-30 13:00:00,Bear_education_Bob,82.7002,13,6,1,7,28360.3,Education
2017-07-30 14:00:00,Bear_education_Bob,82.9917,14,6,1,7,28360.3,Education
2017-07-30 15:00:00,Bear_education_Bob,84.6188,15,6,1,7,28360.3,Education
2017-07-30 16:00:00,Bear_education_Bob,84.4557,16,6,1,7,28360.3,Education
2017-07-30 17:00:00,Bear_education_Bob,81.2619,17,6,1,7,28360.3,Education
2017-07-30 18:00:00,Bear_education_Bob,82.21799999999998,18,6,1,7,28360.3,Education
2017-07-30 19:00:00,Bear_education_Bob,82.7631,19,6,1,7,28360.3,Education
2017-07-30 20:00:00,Bear_education_Bob,82.4935,20,6,1,7,28360.3,Education
2017-07-30 21:00:00,Bear_education_Bob,82.1588,21,6,1,7,28360.3,Education
2017-07-30 22:00:00,Bear_education_Bob,81.4615,22,6,1,7,28360.3,Education
2017-07-30 23:00:00,Bear_education_Bob,80.1196,23,6,1,7,28360.3,Education
2017-07-31 00:00:00,Bear_education_Bob,83.4004,0,0,0,7,28360.3,Education
2017-07-31 01:00:00,Bear_education_Bob,80.0802,1,0,0,7,28360.3,Education
2017-07-31 02:00:00,Bear_education_Bob,83.8526,2,0,0,7,28360.3,Education
2017-07-31 03:00:00,Bear_education_Bob,82.7465,3,0,0,7,28360.3,Education
2017-07-31 04:00:00,Bear_education_Bob,82.3884,4,0,0,7,28360.3,Education
2017-07-31 05:00:00,Bear_education_Bob,84.2832,5,0,0,7,28360.3,Education
2017-07-31 06:00:00,Bear_education_Bob,107.0606,6,0,0,7,28360.3,Education
2017-07-31 07:00:00,Bear_education_Bob,136.9163,7,0,0,7,28360.3,Education
2017-07-31 08:00:00,Bear_education_Bob,150.714,8,0,0,7,28360.3,Education
2017-07-31 09:00:00,Bear_education_Bob,170.4257,9,0,0,7,28360.3,Education
2017-07-31 10:00:00,Bear_education_Bob,171.8811,10,0,0,7,28360.3,Education
2017-07-31 11:00:00,Bear_education_Bob,170.7339,11,0,0,7,28360.3,Education
2017-07-31 12:00:00,Bear_education_Bob,179.4159,12,0,0,7,28360.3,Education
2017-07-31 13:00:00,Bear_education_Bob,186.9697,13,0,0,7,28360.3,Education
2017-07-31 14:00:00,Bear_education_Bob,178.6174,14,0,0,7,28360.3,Education
2017-07-31 15:00:00,Bear_education_Bob,177.6965,15,0,0,7,28360.3,Education
2017-07-31 16:00:00,Bear_education_Bob,168.9738,16,0,0,7,28360.3,Education
2017-07-31 17:00:00,Bear_education_Bob,159.7125,17,0,0,7,28360.3,Education
2017-07-31 18:00:00,Bear_education_Bob,157.6893,18,0,0,7,28360.3,Education
2017-07-31 19:00:00,Bear_education_Bob,150.8561,19,0,0,7,28360.3,Education
2017-07-31 20:00:00,Bear_education_Bob,141.2051,20,0,0,7,28360.3,Education
2017-07-31 21:00:00,Bear_education_Bob,128.8342,21,0,0,7,28360.3,Education
2017-07-31 22:00:00,Bear_education_Bob,99.9508,22,0,0,7,28360.3,Education
2017-07-31 23:00:00,Bear_education_Bob,81.2631,23,0,0,7,28360.3,Education
2017-08-01 00:00:00,Bear_education_Bob,86.396,0,1,0,8,28360.3,Education
2017-08-01 01:00:00,Bear_education_Bob,80.5795,1,1,0,8,28360.3,Education
2017-08-01 02:00:00,Bear_education_Bob,81.8058,2,1,0,8,28360.3,Education
2017-08-01 03:00:00,Bear_education_Bob,81.8953,3,1,0,8,28360.3,Education
2017-08-01 04:00:00,Bear_education_Bob,81.833,4,1,0,8,28360.3,Education
2017-08-01 05:00:00,Bear_education_Bob,86.5669,5,1,0,8,28360.3,Education
2017-08-01 06:00:00,Bear_education_Bob,107.9242,6,1,0,8,28360.3,Education
2017-08-01 07:00:00,Bear_education_Bob,135.7062,7,1,0,8,28360.3,Education
2017-08-01 08:00:00,Bear_education_Bob,150.1703,8,1,0,8,28360.3,Education
2017-08-01 09:00:00,Bear_education_Bob,178.4336,9,1,0,8,28360.3,Education
2017-08-01 10:00:00,Bear_education_Bob,185.0414,10,1,0,8,28360.3,Education
2017-08-01 11:00:00,Bear_education_Bob,182.452,11,1,0,8,28360.3,Education
2017-08-01 12:00:00,Bear_education_Bob,185.2528,12,1,0,8,28360.3,Education
2017-08-01 13:00:00,Bear_education_Bob,185.3379,13,1,0,8,28360.3,Education
2017-08-01 14:00:00,Bear_education_Bob,183.9943,14,1,0,8,28360.3,Education
2017-08-01 15:00:00,Bear_education_Bob,181.5217,15,1,0,8,28360.3,Education
2017-08-01 16:00:00,Bear_education_Bob,170.4272,16,1,0,8,28360.3,Education
2017-08-01 17:00:00,Bear_education_Bob,160.5466,17,1,0,8,28360.3,Education
2017-08-01 18:00:00,Bear_education_Bob,151.3798,18,1,0,8,28360.3,Education
2017-08-01 19:00:00,Bear_education_Bob,143.3653,19,1,0,8,28360.3,Education
2017-08-01 20:00:00,Bear_education_Bob,136.665,20,1,0,8,28360.3,Education
2017-08-01 21:00:00,Bear_education_Bob,129.54399999999998,21,1,0,8,28360.3,Education
2017-08-01 22:00:00,Bear_education_Bob,98.48,22,1,0,8,28360.3,Education
2017-08-01 23:00:00,Bear_education_Bob,85.8215,23,1,0,8,28360.3,Education
2017-08-02 00:00:00,Bear_education_Bob,83.5689,0,2,0,8,28360.3,Education
2017-08-02 01:00:00,Bear_education_Bob,83.4987,1,2,0,8,28360.3,Education
2017-08-02 02:00:00,Bear_education_Bob,82.1141,2,2,0,8,28360.3,Education
2017-08-02 03:00:00,Bear_education_Bob,79.9566,3,2,0,8,28360.3,Education
2017-08-02 04:00:00,Bear_education_Bob,81.9469,4,2,0,8,28360.3,Education
2017-08-02 05:00:00,Bear_education_Bob,85.2413,5,2,0,8,28360.3,Education
2017-08-02 06:00:00,Bear_education_Bob,103.1471,6,2,0,8,28360.3,Education
2017-08-02 07:00:00,Bear_education_Bob,135.6205,7,2,0,8,28360.3,Education
2017-08-02 08:00:00,Bear_education_Bob,149.1581,8,2,0,8,28360.3,Education
2017-08-02 09:00:00,Bear_education_Bob,166.1725,9,2,0,8,28360.3,Education
2017-08-02 10:00:00,Bear_education_Bob,178.7401,10,2,0,8,28360.3,Education
2017-08-02 11:00:00,Bear_education_Bob,184.1881,11,2,0,8,28360.3,Education
2017-08-02 12:00:00,Bear_education_Bob,183.6368,12,2,0,8,28360.3,Education
2017-08-02 13:00:00,Bear_education_Bob,185.2033,13,2,0,8,28360.3,Education
2017-08-02 14:00:00,Bear_education_Bob,179.1696,14,2,0,8,28360.3,Education
2017-08-02 15:00:00,Bear_education_Bob,165.218,15,2,0,8,28360.3,Education
2017-08-02 16:00:00,Bear_education_Bob,157.1913,16,2,0,8,28360.3,Education
2017-08-02 17:00:00,Bear_education_Bob,153.4291,17,2,0,8,28360.3,Education
2017-08-02 18:00:00,Bear_education_Bob,145.4499,18,2,0,8,28360.3,Education
2017-08-02 19:00:00,Bear_education_Bob,144.7172,19,2,0,8,28360.3,Education
2017-08-02 20:00:00,Bear_education_Bob,136.3213,20,2,0,8,28360.3,Education
2017-08-02 21:00:00,Bear_education_Bob,124.8046,21,2,0,8,28360.3,Education
2017-08-02 22:00:00,Bear_education_Bob,93.6108,22,2,0,8,28360.3,Education
2017-08-02 23:00:00,Bear_education_Bob,82.3411,23,2,0,8,28360.3,Education
2017-08-03 00:00:00,Bear_education_Bob,78.0367,0,3,0,8,28360.3,Education
2017-08-03 01:00:00,Bear_education_Bob,74.8119,1,3,0,8,28360.3,Education
2017-08-03 02:00:00,Bear_education_Bob,76.8652,2,3,0,8,28360.3,Education
2017-08-03 03:00:00,Bear_education_Bob,73.5198,3,3,0,8,28360.3,Education
2017-08-03 04:00:00,Bear_education_Bob,74.5346,4,3,0,8,28360.3,Education
2017-08-03 05:00:00,Bear_education_Bob,78.7014,5,3,0,8,28360.3,Education
2017-08-03 06:00:00,Bear_education_Bob,100.8384,6,3,0,8,28360.3,Education
2017-08-03 07:00:00,Bear_education_Bob,129.9248,7,3,0,8,28360.3,Education
2017-08-03 08:00:00,Bear_education_Bob,155.1173,8,3,0,8,28360.3,Education
2017-08-03 09:00:00,Bear_education_Bob,178.9786,9,3,0,8,28360.3,Education
2017-08-03 10:00:00,Bear_education_Bob,181.6157,10,3,0,8,28360.3,Education
2017-08-03 11:00:00,Bear_education_Bob,181.0588,11,3,0,8,28360.3,Education
2017-08-03 12:00:00,Bear_education_Bob,172.3652,12,3,0,8,28360.3,Education
2017-08-03 13:00:00,Bear_education_Bob,188.6577,13,3,0,8,28360.3,Education
2017-08-03 14:00:00,Bear_education_Bob,197.7364,14,3,0,8,28360.3,Education
2017-08-03 15:00:00,Bear_education_Bob,193.6589,15,3,0,8,28360.3,Education
2017-08-03 16:00:00,Bear_education_Bob,176.3735,16,3,0,8,28360.3,Education
2017-08-03 17:00:00,Bear_education_Bob,164.2259,17,3,0,8,28360.3,Education
2017-08-03 18:00:00,Bear_education_Bob,154.8223,18,3,0,8,28360.3,Education
2017-08-03 19:00:00,Bear_education_Bob,149.2752,19,3,0,8,28360.3,Education
2017-08-03 20:00:00,Bear_education_Bob,146.5008,20,3,0,8,28360.3,Education
2017-08-03 21:00:00,Bear_education_Bob,132.9434,21,3,0,8,28360.3,Education
2017-08-03 22:00:00,Bear_education_Bob,100.2034,22,3,0,8,28360.3,Education
2017-08-03 23:00:00,Bear_education_Bob,85.1916,23,3,0,8,28360.3,Education
2017-08-04 00:00:00,Bear_education_Bob,87.8729,0,4,0,8,28360.3,Education
2017-08-04 01:00:00,Bear_education_Bob,85.8856,1,4,0,8,28360.3,Education
2017-08-04 02:00:00,Bear_education_Bob,82.2017,2,4,0,8,28360.3,Education
2017-08-04 03:00:00,Bear_education_Bob,81.9254,3,4,0,8,28360.3,Education
2017-08-04 04:00:00,Bear_education_Bob,85.1569,4,4,0,8,28360.3,Education
2017-08-04 05:00:00,Bear_education_Bob,92.3298,5,4,0,8,28360.3,Education
2017-08-04 06:00:00,Bear_education_Bob,112.1289,6,4,0,8,28360.3,Education
2017-08-04 07:00:00,Bear_education_Bob,142.8615,7,4,0,8,28360.3,Education
2017-08-04 08:00:00,Bear_education_Bob,153.0989,8,4,0,8,28360.3,Education
2017-08-04 09:00:00,Bear_education_Bob,166.2162,9,4,0,8,28360.3,Education
2017-08-04 10:00:00,Bear_education_Bob,166.3652,10,4,0,8,28360.3,Education
2017-08-04 11:00:00,Bear_education_Bob,174.2697,11,4,0,8,28360.3,Education
2017-08-04 12:00:00,Bear_education_Bob,170.1662,12,4,0,8,28360.3,Education
2017-08-04 13:00:00,Bear_education_Bob,174.7013,13,4,0,8,28360.3,Education
2017-08-04 14:00:00,Bear_education_Bob,174.3884,14,4,0,8,28360.3,Education
2017-08-04 15:00:00,Bear_education_Bob,174.6589,15,4,0,8,28360.3,Education
2017-08-04 16:00:00,Bear_education_Bob,164.3642,16,4,0,8,28360.3,Education
2017-08-04 17:00:00,Bear_education_Bob,159.2265,17,4,0,8,28360.3,Education
2017-08-04 18:00:00,Bear_education_Bob,159.858,18,4,0,8,28360.3,Education
2017-08-04 19:00:00,Bear_education_Bob,150.2979,19,4,0,8,28360.3,Education
2017-08-04 20:00:00,Bear_education_Bob,143.7948,20,4,0,8,28360.3,Education
2017-08-04 21:00:00,Bear_education_Bob,136.2738,21,4,0,8,28360.3,Education
2017-08-04 22:00:00,Bear_education_Bob,99.3021,22,4,0,8,28360.3,Education
2017-08-04 23:00:00,Bear_education_Bob,85.0031,23,4,0,8,28360.3,Education
2017-08-05 00:00:00,Bear_education_Bob,85.6032,0,5,1,8,28360.3,Education
2017-08-05 01:00:00,Bear_education_Bob,84.7266,1,5,1,8,28360.3,Education
2017-08-05 02:00:00,Bear_education_Bob,83.637,2,5,1,8,28360.3,Education
2017-08-05 03:00:00,Bear_education_Bob,84.633,3,5,1,8,28360.3,Education
2017-08-05 04:00:00,Bear_education_Bob,82.9112,4,5,1,8,28360.3,Education
2017-08-05 05:00:00,Bear_education_Bob,91.0273,5,5,1,8,28360.3,Education
2017-08-05 06:00:00,Bear_education_Bob,106.8579,6,5,1,8,28360.3,Education
2017-08-05 07:00:00,Bear_education_Bob,102.8646,7,5,1,8,28360.3,Education
2017-08-05 08:00:00,Bear_education_Bob,105.3929,8,5,1,8,28360.3,Education
2017-08-05 09:00:00,Bear_education_Bob,104.8853,9,5,1,8,28360.3,Education
2017-08-05 10:00:00,Bear_education_Bob,109.7558,10,5,1,8,28360.3,Education
2017-08-05 11:00:00,Bear_education_Bob,106.6568,11,5,1,8,28360.3,Education
2017-08-05 12:00:00,Bear_education_Bob,110.5783,12,5,1,8,28360.3,Education
2017-08-05 13:00:00,Bear_education_Bob,110.1324,13,5,1,8,28360.3,Education
2017-08-05 14:00:00,Bear_education_Bob,111.6718,14,5,1,8,28360.3,Education
2017-08-05 15:00:00,Bear_education_Bob,114.4848,15,5,1,8,28360.3,Education
2017-08-05 16:00:00,Bear_education_Bob,111.0688,16,5,1,8,28360.3,Education
2017-08-05 17:00:00,Bear_education_Bob,117.0829,17,5,1,8,28360.3,Education
2017-08-05 18:00:00,Bear_education_Bob,105.6264,18,5,1,8,28360.3,Education
2017-08-05 19:00:00,Bear_education_Bob,87.691,19,5,1,8,28360.3,Education
2017-08-05 20:00:00,Bear_education_Bob,91.8704,20,5,1,8,28360.3,Education
2017-08-05 21:00:00,Bear_education_Bob,91.2817,21,5,1,8,28360.3,Education
2017-08-05 22:00:00,Bear_education_Bob,89.4881,22,5,1,8,28360.3,Education
2017-08-05 23:00:00,Bear_education_Bob,87.2836,23,5,1,8,28360.3,Education
2017-08-06 00:00:00,Bear_education_Bob,85.7152,0,6,1,8,28360.3,Education
2017-08-06 01:00:00,Bear_education_Bob,84.5535,1,6,1,8,28360.3,Education
2017-08-06 02:00:00,Bear_education_Bob,87.164,2,6,1,8,28360.3,Education
2017-08-06 03:00:00,Bear_education_Bob,85.1787,3,6,1,8,28360.3,Education
2017-08-06 04:00:00,Bear_education_Bob,84.7468,4,6,1,8,28360.3,Education
2017-08-06 05:00:00,Bear_education_Bob,83.3857,5,6,1,8,28360.3,Education
2017-08-06 06:00:00,Bear_education_Bob,85.2506,6,6,1,8,28360.3,Education
2017-08-06 07:00:00,Bear_education_Bob,83.791,7,6,1,8,28360.3,Education
2017-08-06 08:00:00,Bear_education_Bob,84.5208,8,6,1,8,28360.3,Education
2017-08-06 09:00:00,Bear_education_Bob,83.397,9,6,1,8,28360.3,Education
2017-08-06 10:00:00,Bear_education_Bob,86.9904,10,6,1,8,28360.3,Education
2017-08-06 11:00:00,Bear_education_Bob,88.4907,11,6,1,8,28360.3,Education
2017-08-06 12:00:00,Bear_education_Bob,88.9195,12,6,1,8,28360.3,Education
2017-08-06 13:00:00,Bear_education_Bob,88.5808,13,6,1,8,28360.3,Education
2017-08-06 14:00:00,Bear_education_Bob,89.5458,14,6,1,8,28360.3,Education
2017-08-06 15:00:00,Bear_education_Bob,87.8584,15,6,1,8,28360.3,Education
2017-08-06 16:00:00,Bear_education_Bob,89.6695,16,6,1,8,28360.3,Education
2017-08-06 17:00:00,Bear_education_Bob,93.7253,17,6,1,8,28360.3,Education
2017-08-06 18:00:00,Bear_education_Bob,94.3783,18,6,1,8,28360.3,Education
2017-08-06 19:00:00,Bear_education_Bob,95.3838,19,6,1,8,28360.3,Education
2017-08-06 20:00:00,Bear_education_Bob,91.2852,20,6,1,8,28360.3,Education
2017-08-06 21:00:00,Bear_education_Bob,91.603,21,6,1,8,28360.3,Education
2017-08-06 22:00:00,Bear_education_Bob,90.2647,22,6,1,8,28360.3,Education
2017-08-06 23:00:00,Bear_education_Bob,89.8997,23,6,1,8,28360.3,Education
2017-08-07 00:00:00,Bear_education_Bob,90.8362,0,0,0,8,28360.3,Education
2017-08-07 01:00:00,Bear_education_Bob,87.6708,1,0,0,8,28360.3,Education
