building_id,building_type,sqm,n_hours,missing_rate,train_hours,val_hours,test_hours,mean_energy,std_energy,zero_ratio,test_mean,test_std,test_zero_ratio,test_persistence_mae,daily_profile_range,eligible_coverage,active_test,selected
Bull_education_Brady,Education,3636.5,17510,0.0019379844961240345,10506,3502,3502,33.14583095374072,15.656360924166155,0.015648201027984008,31.953026841804682,15.715139122335035,0.022844089091947458,2.96578493387004,28.607985753397923,True,True,True
Rat_education_Shellie,Education,5778.6,17468,0.0043319653442772665,10480,3494,3494,74.71264540874742,30.462434615752723,0.0,78.4380566685747,29.609053151629126,0.0,2.964187319884726,25.510810439560444,True,True,True
Hog_education_Rachael,Education,3715.0,17544,0.0,10526,3509,3509,74.87986713406292,24.38884687605647,0.0,69.08070589911655,21.737353799319187,0.0,2.954605738880918,22.963160054719552,True,True,True
Rat_education_Stuart,Education,7636.6,17456,0.005015959872321063,10473,3491,3492,47.47419855637031,19.461875939313032,0.0,44.32057273768614,16.175239899665154,0.0,2.917621107266436,13.180560389704148,True,True,True
Rat_education_Humberto,Education,9288.0,17173,0.021146830825353402,10303,3435,3435,174.85010365108016,117.15676511139928,0.000873464158854015,42.043327510917024,28.710198189451745,0.0,2.9055614189387278,56.27163407821229,True,True,True
Wolf_education_Miguel,Education,5403.0,17193,0.020006839945280408,10315,3439,3439,35.38164761821672,16.981617819864233,5.816320595591229e-05,35.90701948240768,17.660491279350918,0.0,2.8750666178623723,31.422842182717083,True,True,True
Wolf_education_Arnulfo,Education,5184.0,17543,5.699954400362195e-05,10525,3509,3509,35.27792039559939,17.990031799247923,0.021604058598871344,36.16823881447706,16.973603978595484,0.0,2.855213773314204,22.20122093023256,True,True,True
Peacock_education_Robbie,Education,5416.9,17540,0.00022799817601459882,10524,3508,3508,43.91588278221209,15.546146550417728,0.0,36.47230592930445,12.071836263482016,0.0,2.80495,22.771113953488367,True,True,True
Rat_education_Cinthia,Education,6438.2,17143,0.022856817145462838,10285,3429,3429,22.31462404479963,27.032763533559223,0.3197223356472029,5.806237970253719,11.852436965491266,0.7833187518226888,2.7906079295154185,34.4624642677218,True,True,True
Fox_education_Geoffrey,Education,12731.4,17419,0.007124943000455963,10451,3484,3484,120.60455307422929,15.110583205736301,0.0,119.99303673938003,13.949911777384589,0.0,2.767364161849711,21.07355981596548,True,True,True
Bear_education_Wm,Education,8679.0,17424,0.0068399452804377425,10454,3485,3485,50.119191586317726,12.14807027745078,0.0,49.39690071736012,12.659259876506004,0.0,2.7471994221323315,22.817879126085217,True,True,True
Cockatoo_education_Melanie,Education,3240.0,15793,0.09980620155038755,9475,3159,3159,15.790388152979169,9.57923565819359,6.331919204710948e-05,26.460857866413424,8.732665622477409,0.0,2.737647527910686,7.669957458904616,True,True,True
Rat_education_Francisca,Education,6605.4,16719,0.047024623803009535,10031,3344,3344,33.424619893534306,28.031581504759224,0.0,68.2939653110048,22.36774314852988,0.0,2.7185632530120487,2.1292630231206076,True,True,True
Fox_education_Theodore,Education,11389.2,17414,0.007409940720474184,10448,3483,3483,271.08179740438726,11.083013898211432,0.0,273.39547229399943,11.887390795252642,0.0,2.7038826250361385,19.233297291092697,True,True,True
Bull_education_Sebastian,Education,5117.7,17507,0.0021089831281350113,10504,3501,3502,37.79116924658708,12.622404658995153,0.017078882732621238,38.94346087949743,14.037406228735314,0.022844089091947458,2.679700977573318,22.975130371796535,True,True,True
Panther_education_Janis,Education,1015.6,17530,0.0007979936160510404,10518,3506,3506,21.45561892184826,14.97033093723019,0.19281232173416998,27.970802224757563,11.805467172312078,0.0,2.5761792647903503,17.676377017783853,True,True,True
Bull_education_Nolan,Education,8512.6,17234,0.01766985864113091,10340,3447,3447,66.68956713473366,12.593075053088707,0.0,66.53002610966057,13.431499401835437,0.0,2.572304995617879,22.187484018937077,True,True,True
Eagle_education_Eileen,Education,2600.8,17194,0.019949840401276786,10316,3439,3439,40.85362762591601,12.928837799456492,0.04908689077585204,42.647691799941846,16.5188022599463,0.09828438499563827,2.5629881112737922,16.700689161859906,True,True,True
Rat_education_Dreama,Education,9801.3,17151,0.02240082079343364,10290,3430,3431,92.36270363244125,25.29863475800171,5.830563815520961e-05,94.3258962401632,27.28043070823218,0.0,2.561637804520106,7.506527785939554,True,True,True
Peacock_education_Shelly,Education,4984.3,17358,0.010601915184678568,10414,3472,3472,113.59753710680954,9.101475730448316,0.0,113.3906489343318,7.958034337846097,0.0,2.536921258700696,15.275135191518487,True,True,True
Fox_education_Eldon,Education,4613.7,17490,0.0030779753761970285,10494,3498,3498,195.4847072612922,13.819227950654634,0.0,197.4096054888508,10.964201388150627,0.0,2.492959124928036,14.58978474923427,True,True,True
Fox_education_Suzan,Education,4559.5,17082,0.02633378932968533,10249,3416,3417,39.344276431331224,12.699897535757003,5.854115443156539e-05,42.0817617793386,12.222667327694033,0.0,2.481037430002947,17.719510368067876,True,True,True
Rat_education_Bryant,Education,6466.0,17451,0.005300957592339284,10470,3490,3491,55.84955876454071,11.59970945674824,0.0,54.65293325694644,13.213968139265342,0.0,2.4800346120565333,14.97851172211557,True,True,True
Wolf_education_Clarissa,Education,6778.0,17458,0.004901960784313708,10474,3492,3492,52.79988500973765,13.679478067343053,0.0,52.098755011454756,14.444178719145224,0.0,2.4653258362168398,24.823256465376836,True,True,True
Bull_education_Geneva,Education,2321.8,17164,0.02165982672138622,10298,3433,3433,29.18183407131205,12.369655994075146,0.023828944302027498,26.926449169822313,12.140653965546939,0.023011942907078357,2.4608389557054853,13.397923761290762,True,True,True
Bear_education_Austin,Education,2031.4,17495,0.0027929776561786968,10497,3499,3499,21.098268396684766,14.67782665250446,0.0,20.02255381537582,14.448223412740711,0.0,2.447810129496402,24.053247137568817,True,True,True
Bull_education_Lyn,Education,2418.5,17467,0.0043889648882808885,10480,3493,3494,25.021039674815366,7.278653007160285,0.016201980878227516,23.871493989696624,8.591127410173838,0.02661705781339439,2.435158501440922,13.911828240252898,True,True,True
Fox_education_Ray,Education,1185.5,17543,5.699954400362195e-05,10525,3509,3509,47.59483668699766,17.993544897488825,5.700279313686371e-05,46.25980051296666,11.806680471261116,0.00028498147620404675,2.4345394548063126,14.359682158049587,True,True,True
Eagle_education_Cassie,Education,3066.9,17194,0.019949840401276786,10316,3439,3439,30.879186117250203,35.82838457151654,0.5272187972548563,40.14247784239604,21.18569375686192,0.17476010468159348,2.414589019033675,2.2476263833643344,True,True,True
Bull_education_Bryon,Education,4723.7,17509,0.0019949840401276564,10505,3502,3502,34.848392255411504,10.737307987165096,0.01582043520475184,33.2812678469446,11.876938372211262,0.023129640205596803,2.3732029902242666,20.190815733748103,True,True,True
Rat_education_Royal,Education,7218.6,17492,0.0029639762881896736,10495,3498,3499,72.92922936199406,19.403133229521433,0.0,71.18583023721064,17.982693756084217,0.0,2.3530359712230213,20.438312757201643,True,True,True
Bear_education_Irene,Education,2415.1,17155,0.02217282261741904,10293,3431,3431,86.9172650072865,31.09258384442844,0.0,81.08707808219178,27.874886063101645,0.0,2.34211540945113,8.009701947350095,True,True,True
Panther_education_Rosalie,Education,690.5,17524,0.001139990880072994,10514,3505,3505,52.47091413490071,28.251343436859404,0.19247888609906413,64.45951552068473,13.491118493800778,0.0,2.330756995116346,1.6137184678522516,True,True,True
Bear_education_Clint,Education,3836.6,17497,0.002678978568171453,10498,3499,3500,56.75633133108533,9.694539710530433,0.0,53.98400394285715,9.783800598160289,0.0,2.299560241657077,15.47502469135803,True,True,True
Bobcat_education_Toni,Education,2033.8,15470,0.11821705426356588,9282,3094,3094,27.21110015513898,8.940870288126185,0.0011635423400129282,26.360832934712345,9.511314234603832,0.0003232062055591467,2.2901213029315963,17.235562422360246,True,True,True
Rat_education_Elsie,Education,34978.6,17166,0.021545827633378978,10299,3433,3434,103.88941337527672,190.3718458580709,0.0019224047535826635,12.165920209668025,7.90854660225064,0.00145602795573675,2.248281524926686,99.49098280956218,True,True,True
Lamb_education_Felipe,Education,9005.0,17524,0.001139990880072994,10514,3505,3505,27.107726466560145,27.28057395041428,0.03298333713763981,21.968974265335234,18.699221857184458,0.003994293865905849,2.236988681413387,22.70433485541771,True,True,True
Bull_education_Brandi,Education,2901.6,17500,0.002507979936160476,10500,3500,3500,27.355742857142857,10.97562122639562,0.015657142857142856,28.478714285714286,11.127548365774604,0.022857142857142857,2.228711162255466,17.44881127764165,True,True,True
Fox_education_Rudolph,Education,2335.5,17542,0.0001139990880072439,10525,3508,3509,23.410965682362328,9.818595602276027,0.007638809713829666,22.672356796808206,8.677917271126585,0.03761755485893417,2.206441893830703,12.324970091636526,True,True,True
Bear_education_Merrill,Education,3235.3,14317,0.18393752849977196,8590,2863,2864,21.887529747852202,8.851428519691968,0.0,20.835356913407818,8.739486815781996,0.0,2.1471771126760566,16.84371401370418,True,True,True
Bear_education_Marie,Education,4739.9,17192,0.02006383948928414,10315,3438,3439,23.947373255002326,12.388165356998059,0.0,22.930906484443152,12.427971837880612,0.0,2.1337233967789166,22.87755355864836,True,True,True
Bear_education_Curtis,Education,4104.6,17444,0.005699954400364748,10466,3489,3489,68.86435798555378,10.669619239637353,0.0,65.94058575523073,11.40971835474984,0.0,2.109038845598846,19.72260041896324,True,True,True
Bull_education_Summer,Education,3509.4,17425,0.006782945736434121,10455,3485,3485,30.658134863701576,8.500257433465375,0.019799139167862266,31.692969870875178,9.349325814649701,0.02295552367288379,2.1037272464605605,12.07271071479391,True,True,True
Fox_education_Virgil,Education,6123.0,17479,0.003704970360237092,10487,3496,3496,89.7287487842554,9.62841676031773,0.0,88.73156464530892,8.494842696789,0.0,2.0800489631336405,19.063691091799072,True,True,True
Cockatoo_education_Claudine,Education,2609.1,16115,0.08145234838121296,9669,3223,3223,38.739578032888616,5.860730358383938,0.0,38.86717344089357,5.022884573403719,0.0,2.0542305095342295,6.242893371090979,True,True,True
Bear_education_Yuri,Education,3793.7,17500,0.002507979936160476,10500,3500,3500,17.9655072,12.531690964935608,0.0,17.13455091428571,12.033835856200598,0.0,2.0294456271576524,23.02196406035665,True,True,True
Eagle_education_Maragret,Education,1228.2,17193,0.020006839945280408,10315,3439,3439,22.120537428023034,4.442678586438865,0.0,22.857516719976736,3.8274875196696954,0.0,2.0216691068814057,4.068011322179384,True,True,True
Panther_education_Scarlett,Education,2737.8,17513,0.0017669858641130576,10507,3503,3503,17.92007907268886,11.58238303997776,0.187974647404785,22.255429089351985,8.197149376419791,0.0,1.9424032480597873,9.857574134325283,True,True,True
Bull_education_Patrina,Education,5054.4,17500,0.002507979936160476,10500,3500,3500,17.995885714285713,6.003176320065563,0.017314285714285713,19.254428571428573,7.032123868508064,0.022857142857142857,1.9134062140391255,9.428242499985926,True,True,True
Peacock_education_Patience,Education,2836.4,17530,0.0007979936160510404,10518,3506,3506,27.287041933827727,9.598202110856088,0.0,24.887368682258984,7.600504391634578,0.0,1.8687776565192415,15.764039311882765,True,True,True
Panther_education_Sophia,Education,4559.0,17184,0.020519835841313228,10310,3437,3437,116.66022495926445,54.23542174021423,0.17190409683426444,147.05497209775967,10.808703811944977,0.0,1.862650864342221,33.0432234315994,True,True,True
Bull_education_Elva,Education,5631.9,17169,0.021374829001368,10301,3434,3434,58.86408643485351,9.401385546239768,0.0,57.71228887594642,7.752275135442961,0.0,1.8530791788856305,16.52553099698006,True,True,True
Bull_education_Venita,Education,4882.9,17317,0.012938896488828067,10390,3463,3464,37.92845181035976,8.59796865943376,0.006409886238955939,35.32101616628176,8.33630291625232,0.009526558891454965,1.846220930232558,15.623057860765329,True,True,True
Wolf_education_Katie,Education,2803.0,17193,0.020006839945280408,10315,3439,3439,26.86664892688885,11.249631665265166,5.816320595591229e-05,25.123489386449553,10.469033872723122,0.0,1.8418396778916544,22.221444426533758,True,True,True
Fox_education_Lesley,Education,1555.6,17237,0.017498860009119932,10342,3447,3448,12.624665545048444,7.023400671989042,0.00011602947148575739,12.394454756380512,7.221798738741963,0.0002900232018561485,1.8306220794392525,8.32391015277472,True,True,True
Lamb_education_Sunny,Education,1691.0,17194,0.019949840401276786,10316,3439,3439,5.858402564848203,6.792038626820984,0.00442014656275445,6.612020645536494,7.098818312303433,0.0,1.8230828696925327,8.319416632966794,True,True,True
Bull_education_Reynaldo,Education,4384.2,17508,0.0020519835841312783,10504,3502,3502,31.883596070367833,10.015376197793765,0.015707105323280787,34.97644203312393,9.779381135502037,0.022844089091947458,1.8197239792984474,14.348012667953455,True,True,True
Bull_education_Shona,Education,1352.8,17167,0.021488828089375245,10300,3433,3434,189.437496359294,12.965818534085727,0.0029125648045669017,190.21986022131625,14.881643380578929,0.0049504950495049506,1.7941348973607039,3.845403899721447,True,True,True
Panther_education_Tina,Education,743.2,17534,0.0005699954400364415,10520,3507,3507,6.0844802155811575,5.065777444808676,0.19145659860841793,8.132820188195039,4.857723940052771,0.0,1.7940885156474302,5.5288422708618326,True,True,True
Lamb_education_Marc,Education,811.0,17194,0.019949840401276786,10316,3439,3439,7.313391700593231,11.56317675358067,0.18256368500639758,3.4598890956673447,10.002025838343892,0.5995929049142192,1.7884919472913618,11.222152122526609,True,True,True
Fox_education_Kendrick,Education,1052.5,17470,0.004217966256269912,10482,3494,3494,12.307025758443045,6.967353132178934,0.00017172295363480252,15.411521179164282,9.099538206703274,0.0005724098454493417,1.7582391930835735,8.327967047999653,True,True,True
Bear_education_Lewis,Education,4588.3,17155,0.02217282261741904,10293,3431,3431,23.449483823958026,9.703485083764136,0.0,22.921062168464005,9.032613970818854,0.0,1.7331720575286176,17.932766050612855,True,True,True
Moose_education_Marina,Education,6000.0,17510,0.0019379844961240345,10506,3502,3502,40.4487857167333,10.224078780676312,0.0,40.06919674471731,9.626491858156436,0.0,1.7234704427832088,17.139053222188764,True,True,True
Bull_education_Lenny,Education,4294.9,17189,0.020234838121295007,10313,3438,3438,35.6595788003956,7.441056509023176,0.0,36.09045956951716,5.749190374087346,0.0,1.715875805506737,11.932773109243701,True,True,True
Bull_education_Dania,Education,5215.3,17210,0.01903784769721839,10326,3442,3442,41.051365485183034,8.794089032544765,0.0,38.652818128994774,7.746381466051821,0.0,1.646576945582212,13.95968863538696,True,True,True
Lamb_education_Carlton,Education,3323.0,17194,0.019949840401276786,10316,3439,3439,10.517751709898802,10.805430776960455,0.06525532162382226,10.937512038383252,10.600766500881507,0.013375981389938936,1.6417564275256225,11.637990199349854,True,True,True
Wolf_education_Joaquin,Education,2450.0,17537,0.0003989968080255757,10522,3507,3508,71.5136398756914,10.540735828312396,0.0,71.11184435575827,9.488510539578767,0.0,1.64011696326062,13.441638166894663,True,True,True
Panther_education_Misty,Education,252.7,17524,0.001139990880072994,10514,3505,3505,27.257845349235335,15.092223355878167,0.1847181008902077,33.70120116975749,8.315182671748666,0.0,1.6389714162596956,3.0966296853625224,True,True,True
Hog_education_Jared,Education,1317.8,17502,0.002393980848153232,10501,3500,3501,13.648749857159181,8.11588215563268,0.00628499600045709,13.547764924307343,8.036564591080056,0.0,1.5845245901639344,12.564103236066673,True,True,True
Fox_education_Virginia,Education,1186.7,17150,0.022457820337437262,10290,3430,3430,9.412548104956269,6.422019244349834,0.0003498542274052478,8.905483965014577,5.636164596132652,0.0008746355685131195,1.5617762771579569,8.501993916081169,True,True,True
Rat_education_Tristan,Education,10228.6,15587,0.11154810761513911,9352,3117,3118,29.053057676268686,12.112164103520875,0.0,25.111533033996153,8.552598989658156,0.0,1.5540562378797673,8.313977340488968,True,True,True
Rat_education_Davis,Education,8092.5,17398,0.00832193342453258,10438,3480,3480,78.1999775836303,28.13914110868078,0.0,60.704324712643675,23.53791805662809,0.0,1.5490480324074074,22.235453973914943,True,True,True
Peacock_education_Yolanda,Education,3675.1,17540,0.00022799817601459882,10524,3508,3508,37.502205832383126,8.060296015043857,0.0,34.337413511972635,7.205080312598319,0.0,1.538594546498278,17.022356771545823,True,True,True
Rat_education_Barney,Education,7200.0,17357,0.01065891472868219,10414,3471,3472,28.472628910526016,11.539759241215137,0.0,26.73705357142857,11.299854360604071,0.0,1.5359686774941996,7.9991253847337624,True,True,True
Hog_education_Haywood,Education,3447.4,17360,0.010487916096671213,10416,3472,3472,139.04457736175115,7.379500530544427,0.0,139.31863248847927,7.172988051040729,0.0,1.5308517981438516,9.760207324222108,True,True,True
Rat_education_Brett,Education,10126.4,17493,0.0029069767441860517,10495,3499,3499,65.2910358429086,45.16173383641909,0.0005716572343223003,37.421971991997715,45.55852748912337,0.0,1.4865208633093525,27.557844706733597,True,True,True
Rat_education_Jacob,Education,5310.8,17468,0.0043319653442772665,10480,3494,3494,55.63530341195329,13.487545735382838,0.0,46.95918145392101,10.475490617641599,0.0,1.4824956772334292,4.632307692307698,True,True,True
Lamb_education_Faith,Education,1597.0,17194,0.019949840401276786,10316,3439,3439,7.039437629405606,7.5083426699374884,0.0639176456903571,8.187667839488224,8.212497149575357,0.006687990694969468,1.474053821376281,9.016517451240961,True,True,True
Eagle_education_Shana,Education,2359.8,17194,0.019949840401276786,10316,3439,3439,47.20853566360358,11.781528814770372,0.047342096080027915,46.032027188136084,15.71731009991669,0.09479499854608898,1.4485166617862373,12.175963916534641,True,True,True
Rat_education_Renee,Education,3445.1,17492,0.0029639762881896736,10495,3498,3499,34.26183112279899,12.255196529484246,0.0,20.62923692483567,7.094574173173025,0.0,1.4465669064748201,7.808806584362145,True,True,True
Bear_education_Laurette,Education,4079.4,17301,0.013850889192886462,10380,3460,3461,51.10347182821803,3.88272726932004,0.0,50.83573181161514,3.597034392512144,0.0,1.4361711376200172,5.48430202227518,True,True,True
Hog_education_Hallie,Education,2996.7,17486,0.0033059735522116274,10491,3497,3498,65.45811043120212,6.76439757278429,0.0,66.92489965694682,5.7497191662788865,0.0,1.365867587795049,12.068066698453954,True,True,True
Bear_education_Santos,Education,1349.3,17155,0.02217282261741904,10293,3431,3431,7.99560403963859,7.5217297297457275,0.0,8.498338764208686,7.149277932492198,0.0,1.3504757851482243,9.681398699644468,True,True,True
Wolf_education_Josefa,Education,750.0,17193,0.020006839945280408,10315,3439,3439,8.029423893445006,5.132301351170969,5.816320595591229e-05,7.909877144518755,4.932507187328908,0.0,1.3419267935578332,11.89332079343365,True,True,True
Lamb_education_Daniel,Education,1432.0,17194,0.019949840401276786,10316,3439,3439,7.287104332906829,6.7953389706952265,0.004071187623589624,7.984678191334692,6.935209865496327,0.0,1.302393206442167,8.873363119403129,True,True,True
Lamb_education_Fred,Education,2708.0,17194,0.019949840401276786,10316,3439,3439,7.727740653716413,7.3670238532656,0.0639176456903571,8.327069613259669,7.087744385662592,0.006687990694969468,1.2994113030746708,8.016506610807115,True,True,True
Cockatoo_education_Rita,Education,1704.0,16053,0.08498632010943907,9631,3211,3211,12.603400193110321,5.53216483020321,0.0,13.494168452195579,4.4634847993628615,0.0,1.2961118293065577,8.996153563908335,True,True,True
Bull_education_Clarice,Education,5132.0,17219,0.01852485180118557,10331,3444,3444,31.626401068587025,5.983103559182998,0.0,32.83536585365854,3.117224470090222,0.0,1.277485380116959,5.332184978274366,True,True,True
Lamb_education_Randal,Education,2678.0,17544,0.0,10526,3509,3509,8.153059906520747,8.641975323805411,0.06264249886000912,8.226467626104302,7.647151930438221,0.006554573952693075,1.2561534002869443,11.491385362517098,True,True,True
Fox_education_Maris,Education,2284.1,17540,0.00022799817601459882,10524,3508,3508,19.754549030786777,8.997065619862983,0.11191562143671607,23.018657354618014,6.710128917973265,0.00028506271379703536,1.2501836969001145,3.49854993160055,True,True,True
Fox_education_Charles,Education,909.3,17475,0.003932968536251691,10485,3495,3495,15.716903576537913,6.73519138949127,0.0002861230329041488,17.1416452074392,7.43526888277087,0.001430615164520744,1.2448401037165082,7.157010943912448,True,True,True
Lamb_education_Lawrence,Education,2143.0,17194,0.019949840401276786,10316,3439,3439,6.660488920553681,7.381958142283991,0.0008723973479120623,7.2051389938935735,7.418933594410129,0.004361733061936609,1.2009332357247438,7.837008051377678,True,True,True
Lamb_education_Moses,Education,1295.0,17194,0.019949840401276786,10316,3439,3439,6.069543951378388,6.226849304176573,0.0639176456903571,6.697916167490549,6.240827565966759,0.006687990694969468,1.1749318008784773,7.413702095600627,True,True,True
Bear_education_Yvette,Education,1423.8,17409,0.007694938440492516,10445,3482,3482,10.898693267849964,4.415049206357181,0.0,10.615235697874786,4.327795031165236,0.0,1.1558069404279931,7.420399668132593,True,True,True
Bear_education_Lidia,Education,2824.3,17337,0.011798905608755184,10402,3467,3468,12.624153965507297,5.561285064002978,0.0,11.447653517877738,5.326764047793119,0.0,1.1321618466898955,8.941568790829699,True,True,True
Fox_education_Ashli,Education,864.8,17542,0.0001139990880072439,10525,3508,3509,28.94220100330635,11.124046976403779,0.00011401208528103979,17.490723852949557,5.90197062118103,0.0,1.0947833572453372,6.699480164158686,True,True,True
Bear_education_Chana,Education,3781.7,17347,0.011228910168718631,10408,3469,3470,21.26366775234911,5.039879813625471,0.0,21.08374106628242,4.871092907525562,0.0,1.0657089378990134,7.915157159468407,True,True,True
Lamb_education_Emilie,Education,1303.0,17544,0.0,10526,3509,3509,4.59651924874601,4.802769575567153,0.06395348837209303,5.333241322314049,5.176644480924775,0.01310914790538615,1.0439871449067433,6.46046511627907,True,True,True
Lamb_education_Bert,Education,2403.0,17194,0.019949840401276786,10316,3439,3439,5.475365168081889,6.0126793375950465,0.0639176456903571,6.121701744693224,6.368186565280185,0.006687990694969468,1.0377728257686676,7.296741537346481,True,True,True
Fox_education_Shawanda,Education,960.1,17192,0.02006383948928414,10315,3438,3439,10.720123313168918,9.164382309471618,0.00017449976733364356,9.471698168072113,7.166349112715683,0.0005815644082582146,1.0352532942898975,5.860720901533487,True,True,True
Lamb_education_Dwayne,Education,1391.0,17194,0.019949840401276786,10316,3439,3439,5.687960137257182,5.356282446767074,0.0026753518669303247,6.212066327420762,5.303906103035481,0.0,1.0270616105417276,6.609870119808444,True,True,True
Cockatoo_education_Jack,Education,2918.5,15939,0.09148426812585497,9563,3188,3188,7.357308614091222,2.6406446300515656,0.0,7.1265056461731495,2.787456568490857,0.0,1.010282364096081,3.666194559701702,True,True,True
Panther_education_Mattie,Education,499.4,17532,0.0006839945280437965,10519,3506,3507,5.40035491101985,4.724311501502136,0.1924480949121606,8.693070829769033,4.924727606730937,0.0,0.994610709158771,5.771402638961604,True,True,True
Peacock_education_Anita,Education,1255.3,17504,0.002279981760145877,10502,3501,3501,11.572636340265083,4.555279703977466,0.0,9.443344444444444,3.8073582047190597,0.0,0.9857832614322692,6.116837482688543,True,True,True
Bear_education_Herb,Education,2212.5,17503,0.00233698130414961,10501,3501,3501,12.93098178026624,4.731675670032465,0.0,12.243214824335904,4.687998591538256,0.0,0.9379540120793787,7.224973428415732,True,True,True
Fox_education_Stacia,Education,3134.5,17192,0.02006383948928414,10315,3438,3439,77.57694858073522,7.587177621351854,0.0,78.905141029369,4.312051368427197,0.0,0.9368491947291362,7.343719130451731,True,True,True
Lamb_education_Norris,Education,3211.0,17194,0.019949840401276786,10316,3439,3439,8.367751657554962,9.613876017179846,0.06257996975689194,5.646789735388194,6.0348172792005474,0.0,0.9024586237188873,10.205695189865398,True,True,True
Cockatoo_education_Magdalena,Education,846.4,16087,0.08304833561331504,9652,3217,3218,10.922578274383042,4.783065438351875,6.216199415677255e-05,11.81979232442511,6.9607754363452194,0.00031075201988812925,0.8909439574201629,3.061417910447762,True,True,True
Fox_education_Elois,Education,695.0,17541,0.00017099863201097687,10524,3508,3509,11.217029815859986,4.003989957847561,0.00028504646257339946,11.069811912225706,4.230158750427954,0.0005699629524080935,0.886932568149211,4.717824897400821,True,True,True
Rat_education_Colin,Education,7748.1,17468,0.0043319653442772665,10480,3494,3494,54.63628119990841,28.424548587871136,0.0,30.21733543216943,22.122025298089618,0.0,0.8677636887608069,28.021208791208792,True,True,True
Rat_education_Calvin,Education,5304.8,17516,0.0015959872321021917,10509,3503,3504,37.16210379081983,14.336638884327733,0.0008563598995204385,41.591703767123285,15.445716701410685,0.0,0.8567040229885057,16.186223129610116,True,True,True
Bear_education_Deena,Education,1716.3,16964,0.03305973552211583,10178,3393,3393,8.67610708559302,3.1202978515901068,0.0,8.393047096964338,2.923387001885346,0.0,0.8276639358860196,6.316563046282306,True,True,True
Lamb_education_Maritza,Education,2815.0,17544,0.0,10526,3509,3509,5.758918929548564,4.705209904778989,0.06264249886000912,6.182910715303505,4.492378101705121,0.006554573952693075,0.8259661692969871,5.665526675786593,True,True,True
Robin_education_Della,Education,499.3,17194,0.019949840401276786,10316,3439,3439,2.96938736187042,2.7932051431782834,0.0057578224962196115,4.480264960744402,2.4694668651813267,0.012503634777551615,0.7954474084919474,1.9685493071957016,True,True,True
Hog_education_Darryl,Education,994.3,17194,0.019949840401276786,10316,3439,3439,2.539642317087356,3.532147394238283,0.6333023147609631,7.097220122128526,1.942940683817659,0.0,0.7859853587115666,0.719121736300016,True,True,True
Eagle_education_April,Education,7144.5,17194,0.019949840401276786,10316,3439,3439,39.50728719320693,22.709156821562676,0.23740839827846924,35.766210817098,22.276533721416115,0.2669380633905205,0.7831481112737922,0.7814174337517414,True,True,True
Bear_education_Oscar,Education,2186.3,17501,0.002450980392156854,10500,3500,3501,11.704384246614481,4.079753345536232,0.0,10.11854375892602,4.048412183160609,0.0,0.769579781420765,8.956263315106076,True,True,True
Wolf_education_Roderick,Education,818.0,17522,0.001253989968080238,10513,3504,3505,5.112181543202831,2.775843349037718,0.00028535555301906175,4.458494293865906,2.326016564680609,0.0014265335235378032,0.7609293306521114,3.3217920656634745,True,True,True
Lamb_education_Traci,Education,1374.0,17194,0.019949840401276786,10316,3439,3439,2.018898999651041,3.1227054680316244,0.1473769919739444,2.249358505379471,3.243280992903119,0.07647571968595522,0.7573055051244509,4.466135572925007,True,True,True
Lamb_education_Sabrina,Education,1065.0,17194,0.019949840401276786,10316,3439,3439,2.9574901244620215,3.733511870520238,0.06868675119227638,3.4300301250363474,3.960382516567546,0.014539110206455364,0.7189155783308931,4.933085587300337,True,True,True
Lamb_education_Kayla,Education,2418.0,17194,0.019949840401276786,10316,3439,3439,6.983100616494126,7.707409071629676,0.06519716180062812,4.087210177377144,6.950857875842032,0.013085199185809828,0.7039240117130308,8.224647834853428,True,True,True
Lamb_education_Isabelle,Education,2253.0,17544,0.0,10526,3509,3509,11.933182968536252,14.27308607181638,0.0026219790241678066,5.267034625249359,12.530162931191315,0.0,0.690760143472023,11.534745143638851,True,True,True
Fox_education_Marcelina,Education,400.8,17171,0.021260829913360646,10302,3434,3435,3.6636270456001396,3.274389254540609,0.004134878574340458,3.48597962154294,3.039666513280257,0.00611353711790393,0.6855233069481089,5.156854559821907,True,True,True
Lamb_education_Hui,Education,3462.0,17194,0.019949840401276786,10316,3439,3439,9.554013900197743,14.333955059013334,0.002849831336512737,4.532686914800815,11.835386376435242,0.0,0.6765150512445095,11.087489449214619,True,True,True
Lamb_education_Salvador,Education,2570.0,17194,0.019949840401276786,10316,3439,3439,5.852519355589159,7.400716591884473,0.06519716180062812,3.7441743820878166,6.626675221943887,0.013085199185809828,0.662020644216691,7.848051063895287,True,True,True
Rat_education_Jesse,Education,3839.6,17438,0.006041951664386702,10462,3488,3488,29.286384906525978,10.054994416972177,0.0,19.524137041284405,7.396114650769051,0.0,0.6598729792147806,10.824763278388282,True,True,True
Lamb_education_Vaughn,Education,2619.0,17194,0.019949840401276786,10316,3439,3439,5.3381752529952315,5.817901345913562,0.06257996975689194,3.1945580110497236,2.864570026229431,0.0,0.6366308052708638,6.44043203541527,True,True,True
Lamb_education_Jane,Education,2777.0,17194,0.019949840401276786,10316,3439,3439,8.558726485983483,9.179266317079339,0.06525532162382226,4.508745681884269,7.342343955842777,0.013085199185809828,0.6126796193265006,8.405091791860876,True,True,True
